incident_id,timestamp,cpu_usage,memory_usage,response_time,error_count,network_latency,error_message,category,severity,resolution
INC00704,2026-07-05 18:54:56.925680,44.75,40.04,329.71,3,10.66,Application throwing null reference exceptions on user login,Application,Low,Deployed hotfix correcting a null check in the login validation code.
INC00769,2026-07-05 23:29:26.929542,48.86,50.9,318.52,0,67.18,Application server crashed with out of memory error,Server,Low,Increased server memory allocation and tuned garbage collection settings.
INC00270,2026-07-06 00:12:16.876686,40.15,32.46,315.4,0,30.5,Server load average unusually high during off-peak hours,Server,Medium,Found a misconfigured cron job running every minute instead of hourly.
INC00672,2026-07-06 00:45:21.923664,43.34,43.79,400.99,2,15.41,High replication lag on read-replica database,Database,High,Throttled write traffic temporarily and resized the replica instance.
INC00802,2026-07-06 01:24:58.931588,50.93,15.96,505.91,1,47.67,High replication lag on read-replica database,Database,Low,Throttled write traffic temporarily and resized the replica instance.
INC00524,2026-07-06 01:30:56.906529,46.68,35.66,405.74,3,104.12,REST API response time degraded after latest deployment,API,Low,Rolled back the deployment that introduced an inefficient serialization step.
INC00764,2026-07-06 03:06:00.929264,65.66,79.32,1938.14,14,401.6,High network latency between data center regions,Network,Critical,Rerouted traffic through backup link while ISP resolved a fiber cut.
INC00876,2026-07-06 04:46:26.937875,86.67,66.9,3321.03,23,232.35,Authentication API rate limit exceeded during peak traffic,API,Critical,Raised rate limit thresholds and enabled request queueing.
INC00361,2026-07-06 15:26:18.890110,74.01,57.39,200.41,0,5.0,Server load average unusually high during off-peak hours,Server,Low,Found a misconfigured cron job running every minute instead of hourly.
INC00579,2026-07-06 15:33:37.911666,82.63,70.09,2484.1,20,330.83,Application session handling causing users to be logged out randomly,Application,Critical,Fixed a session token expiry bug introduced in the last release.
INC00712,2026-07-06 17:02:07.926140,39.68,49.41,408.62,2,49.02,Third-party payment API returning inconsistent responses,API,Medium,Added circuit breaker and fallback logic for the third-party integration.
INC00113,2026-07-06 18:30:06.855618,37.9,58.75,310.98,1,150.0,Firewall blocking legitimate traffic to API gateway,Network,Low,Corrected an overly restrictive firewall rule introduced in last deployment.
INC00745,2026-07-06 20:58:15.928185,44.96,55.03,135.34,0,150.0,VPN tunnel dropped intermittently for remote office,Network,Low,Updated VPN gateway firmware and adjusted MTU settings.
INC00082,2026-07-06 21:09:54.852819,46.23,32.32,390.03,2,85.29,Third-party payment API returning inconsistent responses,API,Medium,Added circuit breaker and fallback logic for the third-party integration.
INC00874,2026-07-06 23:55:28.937754,65.98,37.74,552.27,1,39.47,High replication lag on read-replica database,Database,Low,Throttled write traffic temporarily and resized the replica instance.
INC00975,2026-07-07 02:13:40.944113,65.77,51.6,162.88,1,150.0,Network latency spike affecting checkout service,Network,Medium,Identified congested switch port and load balanced traffic across two links.
INC00497,2026-07-07 05:49:13.904024,33.94,65.19,439.48,1,44.01,Scheduled report generation job failing silently,Application,Medium,Added proper error logging and fixed a timezone conversion bug.
INC00873,2026-07-07 08:09:21.937694,38.07,29.75,269.36,3,150.0,High network latency between data center regions,Network,High,Rerouted traffic through backup link while ISP resolved a fiber cut.
INC00860,2026-07-07 09:58:16.936605,19.73,27.45,258.84,0,150.0,Network latency spike affecting checkout service,Network,High,Identified congested switch port and load balanced traffic across two links.
INC00148,2026-07-07 10:35:59.858774,44.73,45.56,468.79,4,95.29,Third-party payment API returning inconsistent responses,API,Low,Added circuit breaker and fallback logic for the third-party integration.
INC00445,2026-07-07 16:21:47.897357,51.42,51.52,302.09,1,22.01,"Server memory usage steadily increasing, suspected memory leak",Server,Low,Deployed patched build fixing a memory leak in the caching layer.
INC00790,2026-07-07 18:41:55.930917,54.13,48.38,579.97,1,9.42,Payment API database connection timeout,Database,Low,Increased connection pool size and added retry logic with exponential backoff.
INC00563,2026-07-07 22:12:25.910179,79.07,77.55,2869.43,14,703.26,VPN tunnel dropped intermittently for remote office,Network,High,Updated VPN gateway firmware and adjusted MTU settings.
INC00264,2026-07-07 23:12:35.875551,41.88,47.35,228.63,0,31.26,Disk space on application server reached critical threshold,Server,Low,Cleared old log files and expanded the disk volume.
INC00955,2026-07-08 00:54:07.942432,45.15,33.25,595.19,2,5.0,Deadlock detected on inventory table during batch update,Database,Medium,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00026,2026-07-08 00:59:35.846230,61.9,38.09,260.36,2,44.93,Users reporting slow page load times on the dashboard,Application,Low,Optimized a slow database query powering the dashboard widgets.
INC00106,2026-07-08 06:10:48.855000,21.95,26.72,403.37,2,56.91,API gateway returning 502 Bad Gateway errors intermittently,API,Low,Increased upstream timeout settings and restarted the gateway pods.
INC00780,2026-07-08 06:35:22.930168,55.02,56.93,599.74,2,42.59,Database connection timeout while executing query on orders table,Database,Low,Restarted the database connection pool and increased max connection timeout.
INC00568,2026-07-08 23:06:37.910635,37.0,67.04,413.82,4,51.82,"Background job queue backed up, jobs not processing",Application,Low,Restarted the worker service and scaled up the number of workers.
INC00719,2026-07-09 00:41:09.926628,55.68,49.04,600.0,0,60.18,Database connection timeout while executing query on orders table,Database,Critical,Restarted the database connection pool and increased max connection timeout.
INC00005,2026-07-09 00:50:46.844619,93.23,83.42,2133.76,9,225.56,Application session handling causing users to be logged out randomly,Application,Critical,Fixed a session token expiry bug introduced in the last release.
INC00340,2026-07-09 03:43:57.888048,59.39,38.0,252.56,2,58.59,Application error rate spiked after feature flag rollout,Application,Medium,Rolled back the feature flag pending further testing.
INC00071,2026-07-09 04:06:12.850916,83.99,93.83,2728.83,19,308.1,REST API response time degraded after latest deployment,API,Critical,Rolled back the deployment that introduced an inefficient serialization step.
INC00880,2026-07-09 04:33:46.938106,41.42,48.99,182.51,2,53.86,Server CPU usage sustained above 95 percent for 20 minutes,Server,Low,Identified a runaway background process and restarted the service.
INC00536,2026-07-09 05:27:43.907681,20.37,46.5,290.46,2,69.73,API gateway returning 502 Bad Gateway errors intermittently,API,High,Increased upstream timeout settings and restarted the gateway pods.
INC00981,2026-07-09 05:42:02.944655,76.86,74.88,1486.3,14,584.45,Packet loss detected between application server and load balancer,Network,High,Replaced a faulty network interface card on the affected host.
INC00748,2026-07-09 09:20:24.928357,43.78,38.42,538.84,1,8.04,Deadlock detected on inventory table during batch update,Database,High,Rewrote the batch update to process smaller chunks to avoid lock contention.
INC00904,2026-07-09 09:49:36.939499,25.87,33.83,274.08,1,150.0,High network latency between data center regions,Network,Medium,Rerouted traffic through backup link while ISP resolved a fiber cut.
INC00371,2026-07-09 10:44:48.890995,33.54,60.75,316.45,3,95.01,Search API timing out for large result sets,API,Low,Added pagination and result caching to reduce query load.
INC00410,2026-07-09 10:57:12.894635,56.21,43.0,549.35,1,38.1,Database CPU usage spiked to 98 percent during nightly job,Database,High,Rescheduled the nightly job and added an index to speed up the slow query.
INC00357,2026-07-09 14:59:46.889756,40.94,57.17,144.67,2,36.65,"Server memory usage steadily increasing, suspected memory leak",Server,Low,Deployed patched build fixing a memory leak in the caching layer.
INC00161,2026-07-09 16:14:04.859915,64.38,52.84,256.73,0,26.31,Server load average unusually high during off-peak hours,Server,Low,Found a misconfigured cron job running every minute instead of hourly.
INC00109,2026-07-09 18:03:28.855261,43.36,26.7,287.09,3,150.0,DNS resolution failures for internal service discovery,Network,Medium,Restarted internal DNS resolver and cleared stale cache entries.
INC00412,2026-07-09 18:30:51.894793,74.95,81.67,2537.19,20,299.36,Users reporting slow page load times on the dashboard,Application,Medium,Optimized a slow database query powering the dashboard widgets.
INC00644,2026-07-09 18:37:02.919035,62.82,26.43,513.29,1,49.43,Payment API database connection timeout,Database,High,Increased connection pool size and added retry logic with exponential backoff.
INC00599,2026-07-09 21:21:10.913653,92.13,86.21,2036.02,15,424.81,Firewall blocking legitimate traffic to API gateway,Network,Medium,Corrected an overly restrictive firewall rule introduced in last deployment.
INC00838,2026-07-09 21:36:44.935294,38.59,61.49,199.88,0,150.0,Network latency spike affecting checkout service,Network,Low,Identified congested switch port and load balanced traffic across two links.
INC00706,2026-07-09 23:43:17.925792,28.26,46.02,444.75,0,33.97,Application error rate spiked after feature flag rollout,Application,High,Rolled back the feature flag pending further testing.
INC00906,2026-07-09 23:51:22.939615,56.44,29.12,600.0,1,23.98,Database CPU usage spiked to 98 percent during nightly job,Database,Low,Rescheduled the nightly job and added an index to speed up the slow query.
INC00766,2026-07-10 04:29:38.929376,51.72,31.24,434.13,4,84.62,REST API response time degraded after latest deployment,API,Low,Rolled back the deployment that introduced an inefficient serialization step.
INC00107,2026-07-10 10:08:11.855087,51.39,26.38,545.37,0,21.96,High replication lag on read-replica database,Database,Low,Throttled write traffic temporarily and resized the replica instance.
INC00637,2026-07-10 12:20:57.918505,44.78,43.22,172.74,1,150.0,VPN tunnel dropped intermittently for remote office,Network,Low,Updated VPN gateway firmware and adjusted MTU settings.
INC00837,2026-07-10 15:17:33.935234,82.23,78.44,1576.82,12,472.12,Firewall blocking legitimate traffic to API gateway,Network,High,Corrected an overly restrictive firewall rule introduced in last deployment.
INC00329,2026-07-10 17:13:01.886211,40.24,62.12,294.43,2,33.75,Users reporting slow page load times on the dashboard,Application,High,Optimized a slow database query powering the dashboard widgets.
INC00157,2026-07-10 18:12:22.859564,41.78,34.65,326.61,2,66.2,Users reporting slow page load times on the dashboard,Application,Low,Optimized a slow database query powering the dashboard widgets.
INC00110,2026-07-10 19:05:50.855350,37.03,48.77,535.79,2,22.92,Database CPU usage spiked to 98 percent during nightly job,Database,Low,Rescheduled the nightly job and added an index to speed up the slow query.
INC00477,2026-07-11 01:32:52.902252,35.36,33.43,574.07,1,35.66,Payment API database connection timeout,Database,Low,Increased connection pool size and added retry logic with exponential backoff.
